,Best Agent,Best Fitness,Initial P Avg Fitness,P Avg Fitness,P Gain,Max Recorded P Avg Fitness,Max Recorded P Gain
40,"[56, 29, 19, 23, 24, 17, 15, 16, 12, 19, 12, 0]",0.8945978709837507,0.8730133202968686,0.8911027289418524,0.018089408644983762,0.892967137322943,0.01995381702607435
41,"[58, 27, 21, 23, 24, 15, 16, 13, 14, 20, 11, 0]",0.8946299081714895,0.8707062772493838,0.8884032870638977,0.017697009814513942,0.8934512350818514,0.02274495783246766
42,"[51, 28, 26, 26, 22, 16, 18, 12, 12, 18, 13, 0]",0.8943599644350966,0.8698245557109883,0.8844271858296782,0.014602630118689897,0.8932540890360866,0.02342953332509834
43,"[56, 27, 20, 25, 24, 16, 17, 13, 13, 20, 11, 0]",0.8946523118257875,0.8722975917976166,0.887888337039336,0.01559074524171944,0.8939658265252045,0.021668234727587943
44,"[53, 31, 21, 23, 23, 19, 14, 13, 13, 19, 13, 0]",0.8945642265782043,0.8698944826954518,0.8696756497995095,-0.00021883289594226696,0.8927069091411639,0.02281242644571213
45,"[49, 57, 38, 34, 21, 12, 5, 10, 9, 4, 3, 0]",0.8948271260835912,0.8747820051779438,0.8823089396754332,0.007526934497489424,0.8915464002460943,0.01676439506815053
46,"[56, 27, 19, 28, 22, 17, 17, 13, 11, 21, 11, 0]",0.8945624496020197,0.872502731306235,0.8800734780612716,0.00757074675503655,0.8920204843419858,0.019517753035750762
47,"[57, 25, 20, 27, 23, 18, 14, 14, 14, 19, 11, 0]",0.8946216402003877,0.8726386651178415,0.8872846633852888,0.01464599826744728,0.8921120484851491,0.01947338336730764
48,"[56, 26, 22, 24, 25, 15, 15, 13, 16, 19, 11, 0]",0.8946132171130594,0.872916671503877,0.8875639233611898,0.01464725185731286,0.8918435905503265,0.018926919046449497
49,"[60, 26, 20, 24, 23, 18, 14, 12, 14, 20, 11, 0]",0.894576962239477,0.8731444590918968,0.8793429377465719,0.006198478654675155,0.8923290842516532,0.019184625159756497
50,"[55, 29, 21, 23, 23, 18, 15, 13, 14, 18, 13, 0]",0.8946352492400501,0.8699680606853774,0.8816032096121069,0.011635148926729566,0.8926721307554745,0.022704070070097115
51,"[56, 27, 20, 25, 20, 21, 14, 17, 12, 19, 11, 0]",0.8945074377532579,0.8715493039168948,0.8852503307953796,0.013701026878484845,0.8928571501000826,0.021307846183187817
52,"[55, 27, 22, 26, 21, 18, 15, 14, 13, 19, 12, 0]",0.8946406719937996,0.8702917174202635,0.8818188736062806,0.011527156186017185,0.8933514080713478,0.023059690651084375
53,"[48, 33, 27, 20, 22, 17, 16, 16, 13, 19, 11, 0]",0.8940391576873216,0.8704616709890716,0.8845819001068823,0.014120229117810745,0.8917397918911988,0.021278120902127218
54,"[52, 63, 30, 25, 26, 3, 11, 14, 4, 4, 10, 0]",0.8954213549087882,0.8725112863089479,0.8767915570105974,0.004280270701649491,0.892652274059496,0.020140987750548067
55,"[56, 74, 26, 32, 11, 17, 8, 4, 3, 10, 1, 0]",0.8961237386513863,0.8705699533912997,0.8911156913855868,0.02054573799428705,0.8911156913855868,0.02054573799428705
56,"[58, 24, 22, 24, 25, 16, 16, 14, 13, 19, 11, 0]",0.894594468635932,0.8726621895085568,0.8891958625727089,0.0165336730641521,0.8925961339406357,0.019933944432078965
57,"[56, 27, 20, 27, 21, 18, 16, 12, 13, 21, 11, 0]",0.8946310895640722,0.8690623755370368,0.8860223251375428,0.016959949600505952,0.893359842601179,0.024297467064142153
58,"[58, 26, 20, 24, 25, 15, 17, 13, 12, 22, 10, 0]",0.8945615424751396,0.8718039111024638,0.8860348015468459,0.014230890444382083,0.8929910732605676,0.02118716215810379
59,"[56, 27, 23, 21, 23, 19, 16, 13, 14, 18, 12, 0]",0.8945713741406254,0.8737098392104699,0.8845772822650478,0.010867443054577985,0.8934008856180599,0.019691046407590007
60,"[55, 63, 30, 33, 24, 3, 11, 8, 4, 8, 2, 1]",0.89595683763357,0.8703471951995797,0.8683543594380267,-0.001992835761552958,0.8931421734491549,0.022794978249575215
61,"[54, 29, 22, 24, 21, 19, 16, 15, 12, 18, 12, 0]",0.8945709789013492,0.8706612293612088,0.8920536420563429,0.021392412695134033,0.8924894854145728,0.021828256053364026
62,"[52, 31, 21, 26, 22, 17, 15, 13, 14, 20, 11, 0]",0.8945546562359536,0.8716625281658762,0.888672110201246,0.01700958203536984,0.8922995617823255,0.020637033616449307
63,"[52, 63, 32, 32, 15, 8, 19, 12, 5, 1, 2, 1]",0.8954213549087882,0.8700208252613851,0.8821460567201649,0.01212523145877975,0.8928225294302282,0.022801704168843084
64,"[57, 24, 22, 26, 23, 16, 15, 14, 13, 21, 11, 0]",0.894592138439575,0.8708758739515626,0.8923760582695135,0.021500184317950866,0.8940377387627987,0.023161864811236055
65,"[58, 25, 20, 24, 26, 17, 15, 11, 15, 18, 13, 0]",0.8945571809419314,0.871599155864487,0.8787868294895469,0.007187673625059898,0.8926597484061101,0.02106059254162307
66,"[55, 30, 20, 23, 24, 17, 15, 13, 12, 22, 11, 0]",0.8946231960997881,0.8714416788060071,0.8760036822932358,0.004562003487228683,0.8934305810083373,0.021988902202330185
67,"[53, 30, 23, 24, 21, 20, 13, 15, 13, 18, 12, 0]",0.894523912827639,0.8719086917095643,0.8808867149478714,0.008978023238307098,0.8907961350060518,0.018887443296487505
68,"[55, 76, 20, 21, 20, 5, 8, 8, 14, 1, 7, 7]",0.89595683763357,0.8697657003156455,0.8853961831286066,0.01563048281296109,0.8925772424418432,0.022811542126197737
69,"[60, 80, 28, 15, 8, 13, 11, 8, 15, 4, 0, 0]",0.8967403472981241,0.8715559196128035,0.8767498469886121,0.0051939273758085935,0.8943793961197802,0.022823476506976692
70,"[56, 24, 22, 25, 22, 18, 18, 10, 13, 20, 13, 1]",0.8944047850197813,0.8707249190428,0.8859266540868209,0.015201735044020892,0.89296544570526,0.022240526662460014
71,"[54, 28, 25, 24, 22, 16, 16, 12, 13, 22, 10, 0]",0.8945318971208056,0.8713529637537814,0.8892674781241489,0.017914514370367507,0.8931426926272755,0.021789728873494174
72,"[53, 32, 20, 24, 23, 19, 15, 13, 13, 19, 11, 0]",0.8945766347444852,0.8714177432184361,0.8923981000239073,0.020980356805471168,0.8933152323734797,0.021897489155043526
73,"[56, 26, 21, 24, 23, 20, 15, 12, 16, 18, 11, 0]",0.8945891121503632,0.8726873576764872,0.8915755029304558,0.018888145253968647,0.8920652370997787,0.0193778794232915
74,"[56, 30, 16, 25, 24, 17, 15, 14, 14, 17, 14, 0]",0.8944859535822689,0.8734184026714875,0.8768806635149713,0.0034622608434837776,0.8932527384335829,0.019834335762095368
75,"[54, 29, 20, 26, 22, 18, 16, 12, 15, 18, 12, 0]",0.8946200444286674,0.8721014213832664,0.8861238075590427,0.014022386175776336,0.8933811310034264,0.021279709620160014
76,"[55, 27, 21, 26, 24, 16, 16, 14, 12, 19, 12, 0]",0.8946358738381117,0.8722347729764468,0.8885962297301986,0.01636145675375178,0.8933772217485331,0.021142448772086264
77,"[57, 25, 23, 24, 24, 17, 15, 13, 13, 21, 10, 0]",0.8946105770956022,0.8748852108137153,0.8907874900148335,0.015902279201118197,0.8931140479102173,0.018228837096502026
78,"[58, 24, 23, 25, 22, 17, 15, 14, 13, 20, 11, 0]",0.8946092393906075,0.8724276037663604,0.8865794138862492,0.014151810119888752,0.8932550851396428,0.020827481373282386
79,"[55, 69, 34, 12, 17, 14, 10, 12, 9, 4, 6, 0]",0.89595683763357,0.8726910211317392,0.8828429201697341,0.01015189903799485,0.894015644616403,0.021324623484663796
80,"[56, 26, 23, 25, 22, 19, 13, 12, 17, 18, 11, 0]",0.894548106328253,0.8722227650866918,0.8868112588156957,0.014588493729003837,0.8926080955974921,0.02038533051080027
81,"[55, 26, 23, 27, 22, 17, 15, 13, 13, 20, 11, 0]",0.894619504783139,0.871641806643504,0.8839011993481825,0.012259392704678462,0.8918312081220112,0.02018940147850723
82,"[54, 32, 18, 26, 22, 17, 16, 10, 16, 19, 12, 0]",0.8945343604901097,0.8723196825968428,0.886232905511881,0.01391322291503827,0.8918404773780212,0.019520794781178408
83,"[56, 30, 21, 23, 22, 18, 14, 14, 13, 19, 12, 0]",0.8946313595996316,0.8722118095201381,0.8860707185184141,0.01385890899827602,0.8923556338330302,0.020143824312892078
84,"[56, 27, 21, 26, 23, 18, 13, 12, 15, 20, 11, 0]",0.894631257434711,0.8722409588526745,0.8817698317038158,0.009528872851141346,0.8928823000142527,0.02064134116157823
85,"[55, 66, 30, 19, 16, 11, 18, 10, 5, 12, 0, 0]",0.89595683763357,0.8726445633225031,0.8852500894652066,0.012605526142703494,0.8929916525185655,0.02034708919606243
86,"[54, 32, 21, 21, 25, 16, 15, 14, 13, 20, 11, 0]",0.8945625376792926,0.8714647593411559,0.8889389536652874,0.017474194324131553,0.8926281293706279,0.021163370029471995
87,"[55, 28, 20, 26, 24, 18, 13, 12, 14, 21, 11, 0]",0.894626640519672,0.8715674468665745,0.8886680871647529,0.01710064029817837,0.8934834066389209,0.021915959772346394
88,"[58, 27, 19, 25, 23, 17, 14, 14, 14, 19, 12, 0]",0.8946442874817633,0.8721129369434765,0.8831809771338278,0.011068040190351347,0.8929083110480537,0.020795374104577213
89,"[55, 29, 21, 25, 24, 16, 14, 14, 13, 19, 12, 0]",0.894652206295573,0.8717327574723938,0.8791075359554759,0.007374778483082101,0.8940749123047738,0.02234215483238
90,"[56, 32, 17, 24, 25, 16, 16, 11, 14, 20, 11, 0]",0.8945455376531131,0.8706701087542144,0.8857043175841021,0.015034208829887707,0.892310064726952,0.0216399559727376
91,"[54, 63, 35, 23, 17, 8, 11, 2, 4, 25, 0, 0]",0.8957843315418874,0.8685490570533406,0.877157402947896,0.008608345894555391,0.8926321733835476,0.02408311633020699
92,"[55, 61, 37, 30, 19, 9, 6, 3, 15, 3, 3, 1]",0.89595683763357,0.8700095538400195,0.8646944271683477,-0.005315126671671888,0.8908786045085896,0.020869050668570033
93,"[60, 92, 18, 19, 11, 10, 4, 6, 11, 6, 5, 0]",0.8967403472981241,0.8716549142187614,0.886903777676194,0.015248863457432593,0.893322376598255,0.021667462379493574
94,"[58, 22, 21, 30, 22, 17, 13, 16, 12, 19, 12, 0]",0.8943974968884667,0.8744657183452544,0.8729609829107904,-0.0015047354344640551,0.8923248622807407,0.017859143935486266
95,"[43, 65, 41, 18, 21, 22, 9, 2, 8, 8, 3, 2]",0.8934197323735453,0.8685313780886394,0.8662548889026942,-0.002276489185945252,0.8908647985753845,0.022333420486745026
